,sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,is_recid,is_violent_recid,decile_score.1,score_text,v_decile_score,v_score_text,two_year_recid,is_male,is_female,Other,African-American,Caucasian,Hispanic,Native American,Asian
4514,Male,31,Hispanic,0,10,0,0,0,1,1,10,High,9,High,1,1,0,0,0,0,1,0,0
4515,Male,62,African-American,0,1,0,0,4,0,0,1,Low,1,Low,0,1,0,0,1,0,0,0,0
4516,Male,39,Caucasian,0,2,0,0,0,0,0,2,Low,2,Low,0,1,0,0,0,1,0,0,0
4517,Male,30,African-American,0,4,0,0,1,1,0,4,Low,3,Low,1,1,0,0,1,0,0,0,0
4518,Female,23,African-American,0,7,0,0,0,0,0,7,Medium,4,Low,0,0,1,0,1,0,0,0,0
4519,Female,23,African-American,0,4,0,0,1,0,0,4,Low,4,Low,0,0,1,0,1,0,0,0,0
4520,Female,37,Hispanic,0,3,0,0,0,0,0,3,Low,3,Low,0,0,1,0,0,0,1,0,0
4521,Male,30,African-American,0,7,0,0,21,1,0,7,Medium,2,Low,1,1,0,0,1,0,0,0,0
4522,Male,33,African-American,0,9,0,3,18,1,0,9,High,8,High,1,1,0,0,1,0,0,0,0
4523,Male,20,Hispanic,0,4,0,0,0,1,0,4,Low,6,Medium,1,1,0,0,0,0,1,0,0
4524,Female,61,African-American,0,6,0,0,1,0,0,6,Medium,3,Low,0,0,1,0,1,0,0,0,0
4525,Male,30,African-American,0,7,1,0,9,1,1,7,Medium,2,Low,1,1,0,0,1,0,0,0,0
4526,Male,23,African-American,0,6,0,0,1,0,0,6,Medium,5,Medium,0,1,0,0,1,0,0,0,0
4527,Female,27,African-American,0,3,0,0,0,1,1,3,Low,3,Low,1,0,1,0,1,0,0,0,0
4528,Male,38,African-American,0,6,1,0,10,0,0,6,Medium,2,Low,0,1,0,0,1,0,0,0,0
4529,Male,42,African-American,0,1,0,0,1,0,0,1,Low,1,Low,0,1,0,0,1,0,0,0,0
4530,Male,31,African-American,0,3,0,0,0,0,0,3,Low,2,Low,0,1,0,0,1,0,0,0,0
4531,Male,23,African-American,0,9,0,0,2,1,0,9,High,7,Medium,1,1,0,0,1,0,0,0,0
4532,Male,31,Caucasian,0,3,0,0,1,1,0,3,Low,2,Low,1,1,0,0,0,1,0,0,0
4533,Male,43,African-American,0,5,0,0,1,1,1,5,Medium,4,Low,1,1,0,0,1,0,0,0,0
4534,Male,39,Caucasian,0,3,0,0,0,0,0,3,Low,1,Low,0,1,0,0,0,1,0,0,0
4535,Male,31,African-American,0,2,0,0,0,0,0,2,Low,2,Low,0,1,0,0,1,0,0,0,0
4536,Male,22,Caucasian,0,7,0,0,3,1,0,7,Medium,6,Medium,1,1,0,0,0,1,0,0,0
4537,Female,33,African-American,0,3,0,0,0,0,0,3,Low,2,Low,0,0,1,0,1,0,0,0,0
4538,Male,21,Caucasian,0,5,1,0,1,1,1,5,Medium,7,Medium,1,1,0,0,0,1,0,0,0
4539,Male,23,African-American,0,6,0,0,1,1,1,6,Medium,8,High,1,1,0,0,1,0,0,0,0
4540,Female,29,Caucasian,0,4,0,0,0,0,0,4,Low,3,Low,0,0,1,0,0,1,0,0,0
4541,Male,62,Caucasian,0,1,0,0,2,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
4542,Female,56,African-American,0,2,0,0,1,1,0,2,Low,1,Low,1,0,1,0,1,0,0,0,0
4543,Female,24,African-American,0,3,0,0,4,1,0,3,Low,3,Low,1,0,1,0,1,0,0,0,0
4544,Female,44,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,0,1,0,0,1,0,0,0
4545,Male,22,African-American,0,7,1,0,2,1,0,7,Medium,8,High,1,1,0,0,1,0,0,0,0
4546,Female,28,African-American,0,5,0,0,4,1,0,5,Medium,2,Low,1,0,1,0,1,0,0,0,0
4547,Male,30,African-American,0,5,0,0,0,0,0,5,Medium,3,Low,0,1,0,0,1,0,0,0,0
4548,Male,32,Caucasian,0,1,0,0,1,1,0,1,Low,1,Low,1,1,0,0,0,1,0,0,0
4549,Male,51,Caucasian,0,6,0,0,3,0,0,6,Medium,3,Low,0,1,0,0,0,1,0,0,0
4550,Male,21,African-American,0,5,0,0,0,0,0,5,Medium,6,Medium,0,1,0,0,1,0,0,0,0
4551,Male,21,African-American,0,9,0,0,2,1,0,9,High,9,High,1,1,0,0,1,0,0,0,0
4552,Male,27,African-American,0,9,0,0,3,1,1,9,High,5,Medium,1,1,0,0,1,0,0,0,0
4553,Male,28,Hispanic,0,4,0,0,0,0,0,4,Low,2,Low,0,1,0,0,0,0,1,0,0
4554,Female,31,African-American,0,1,0,0,0,0,0,1,Low,1,Low,0,0,1,0,1,0,0,0,0
4555,Male,33,African-American,0,8,0,0,0,1,0,8,High,6,Medium,1,1,0,0,1,0,0,0,0
4556,Female,49,Caucasian,0,2,0,0,2,0,0,2,Low,1,Low,0,0,1,0,0,1,0,0,0
4557,Female,41,Other,0,3,0,0,2,0,0,3,Low,3,Low,0,0,1,1,0,0,0,0,0
4558,Male,20,Caucasian,0,4,0,5,0,0,0,4,Low,7,Medium,0,1,0,0,0,1,0,0,0
4559,Male,31,African-American,0,6,0,1,10,1,0,6,Medium,2,Low,1,1,0,0,1,0,0,0,0
4560,Male,25,African-American,0,5,0,0,5,1,0,5,Medium,4,Low,1,1,0,0,1,0,0,0,0
4561,Male,23,African-American,0,9,1,0,4,1,1,9,High,9,High,1,1,0,0,1,0,0,0,0
4562,Male,26,Caucasian,0,4,0,0,0,0,0,4,Low,3,Low,0,1,0,0,0,1,0,0,0
4563,Female,45,Asian,0,3,0,0,6,1,0,3,Low,1,Low,1,0,1,0,0,0,0,0,1
4564,Male,28,Caucasian,0,2,0,0,1,0,0,2,Low,2,Low,0,1,0,0,0,1,0,0,0
4565,Female,28,African-American,0,9,0,0,13,1,0,9,High,6,Medium,1,0,1,0,1,0,0,0,0
4566,Male,39,Caucasian,0,1,0,0,0,1,0,1,Low,1,Low,1,1,0,0,0,1,0,0,0
4567,Male,59,Hispanic,0,2,0,0,1,1,0,2,Low,1,Low,1,1,0,0,0,0,1,0,0
4568,Male,52,African-American,0,1,0,0,4,0,0,1,Low,1,Low,0,1,0,0,1,0,0,0,0
4569,Male,36,Hispanic,0,5,0,0,1,0,0,5,Medium,3,Low,0,1,0,0,0,0,1,0,0
4570,Male,54,Hispanic,0,5,0,0,5,0,0,5,Medium,1,Low,0,1,0,0,0,0,1,0,0
4571,Male,32,Caucasian,0,3,0,0,0,1,0,3,Low,2,Low,1,1,0,0,0,1,0,0,0
4572,Male,54,African-American,0,6,0,0,3,0,0,6,Medium,2,Low,0,1,0,0,1,0,0,0,0
4573,Male,30,African-American,0,3,0,0,2,1,0,3,Low,2,Low,1,1,0,0,1,0,0,0,0
4574,Female,21,African-American,0,5,0,0,0,1,0,5,Medium,5,Medium,1,0,1,0,1,0,0,0,0
4575,Male,25,African-American,0,4,0,0,2,1,0,4,Low,5,Medium,1,1,0,0,1,0,0,0,0
4576,Male,26,Hispanic,1,5,0,0,1,1,0,5,Medium,4,Low,1,1,0,0,0,0,1,0,0
4577,Male,22,African-American,0,4,0,0,0,0,0,4,Low,4,Low,0,1,0,0,1,0,0,0,0
4578,Male,61,African-American,0,2,0,0,20,1,0,2,Low,1,Low,1,1,0,0,1,0,0,0,0
4579,Male,24,Caucasian,0,6,0,2,2,0,0,6,Medium,5,Medium,0,1,0,0,0,1,0,0,0
4580,Male,32,African-American,0,8,0,0,2,0,0,8,High,8,High,0,1,0,0,1,0,0,0,0
4581,Female,26,Caucasian,0,9,0,0,2,1,0,9,High,4,Low,1,0,1,0,0,1,0,0,0
4582,Female,34,African-American,0,3,0,0,6,0,0,3,Low,2,Low,0,0,1,0,1,0,0,0,0
4583,Male,45,African-American,1,8,0,0,12,1,0,8,High,6,Medium,1,1,0,0,1,0,0,0,0
4584,Male,22,African-American,0,5,0,0,1,1,0,5,Medium,6,Medium,1,1,0,0,1,0,0,0,0
4585,Male,54,African-American,0,3,0,0,4,1,0,3,Low,1,Low,1,1,0,0,1,0,0,0,0
4586,Male,51,African-American,0,5,0,0,8,0,0,5,Medium,1,Low,0,1,0,0,1,0,0,0,0
4587,Male,28,African-American,0,2,0,0,0,0,0,2,Low,3,Low,0,1,0,0,1,0,0,0,0
4588,Male,23,Caucasian,0,2,0,0,0,0,0,2,Low,5,Medium,0,1,0,0,0,1,0,0,0
4589,Male,30,Caucasian,0,2,0,0,0,1,0,2,Low,2,Low,1,1,0,0,0,1,0,0,0
4590,Male,25,African-American,0,3,0,0,0,1,0,3,Low,4,Low,1,1,0,0,1,0,0,0,0
4591,Male,25,Caucasian,0,5,0,0,2,0,0,5,Medium,3,Low,0,1,0,0,0,1,0,0,0
4592,Male,28,Caucasian,0,7,0,0,2,0,0,7,Medium,8,High,0,1,0,0,0,1,0,0,0
4593,Female,32,African-American,0,1,0,0,0,1,1,1,Low,1,Low,1,0,1,0,1,0,0,0,0
4594,Male,35,African-American,0,4,0,0,7,0,0,4,Low,3,Low,0,1,0,0,1,0,0,0,0
4595,Male,49,African-American,0,1,0,0,0,1,0,1,Low,1,Low,1,1,0,0,1,0,0,0,0
4596,Male,36,Caucasian,0,3,0,0,5,1,0,3,Low,2,Low,1,1,0,0,0,1,0,0,0
4597,Male,33,African-American,0,9,0,0,16,1,1,9,High,9,High,1,1,0,0,1,0,0,0,0
4598,Male,30,Other,0,1,0,0,1,0,0,1,Low,2,Low,0,1,0,1,0,0,0,0,0
4599,Female,58,Caucasian,0,2,0,0,1,0,0,2,Low,1,Low,0,0,1,0,0,1,0,0,0
4600,Male,22,African-American,0,7,0,0,2,1,0,7,Medium,6,Medium,0,1,0,0,1,0,0,0,0
4601,Male,28,Caucasian,0,3,0,0,2,1,1,3,Low,3,Low,1,1,0,0,0,1,0,0,0
4602,Male,28,Hispanic,0,1,0,0,0,1,0,1,Low,2,Low,1,1,0,0,0,0,1,0,0
4603,Male,26,African-American,0,10,1,0,6,1,1,10,High,9,High,1,1,0,0,1,0,0,0,0
4604,Female,36,Caucasian,0,1,0,0,3,1,0,1,Low,1,Low,1,0,1,0,0,1,0,0,0
4605,Male,23,Caucasian,0,9,0,0,0,0,0,9,High,9,High,0,1,0,0,0,1,0,0,0
4606,Male,22,African-American,0,5,0,0,0,1,0,5,Medium,6,Medium,1,1,0,0,1,0,0,0,0
4607,Male,25,African-American,0,9,1,0,10,1,0,9,High,6,Medium,1,1,0,0,1,0,0,0,0
4608,Male,26,African-American,0,3,0,0,0,0,0,3,Low,3,Low,0,1,0,0,1,0,0,0,0
4609,Male,25,African-American,0,5,0,0,1,0,0,5,Medium,6,Medium,0,1,0,0,1,0,0,0,0
4610,Male,26,Caucasian,0,7,0,0,7,1,0,7,Medium,5,Medium,1,1,0,0,0,1,0,0,0
4611,Male,40,Native American,0,6,0,0,2,0,0,6,Medium,2,Low,0,1,0,0,0,0,0,1,0
4612,Male,28,African-American,0,2,0,0,0,1,0,2,Low,3,Low,1,1,0,0,1,0,0,0,0
4613,Male,40,Hispanic,0,2,0,0,1,0,0,2,Low,2,Low,0,1,0,0,0,0,1,0,0
4614,Male,56,African-American,0,1,0,0,1,0,0,1,Low,1,Low,0,1,0,0,1,0,0,0,0
4615,Male,51,Caucasian,0,2,0,0,3,0,0,2,Low,2,Low,0,1,0,0,0,1,0,0,0
4616,Male,36,African-American,0,4,0,0,0,0,0,4,Low,3,Low,0,1,0,0,1,0,0,0,0
4617,Male,51,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
4618,Male,25,Caucasian,0,5,0,0,2,0,0,5,Medium,3,Low,0,1,0,0,0,1,0,0,0
4619,Male,22,African-American,0,6,1,0,1,0,0,6,Medium,9,High,0,1,0,0,1,0,0,0,0
4620,Female,35,African-American,2,8,0,0,9,0,0,8,High,7,Medium,0,0,1,0,1,0,0,0,0
4621,Male,24,Caucasian,0,5,0,0,0,1,0,5,Medium,4,Low,1,1,0,0,0,1,0,0,0
4622,Male,66,African-American,0,2,0,0,5,1,0,2,Low,1,Low,1,1,0,0,1,0,0,0,0
4623,Male,27,African-American,0,4,0,0,6,1,0,4,Low,4,Low,1,1,0,0,1,0,0,0,0
4624,Male,22,Caucasian,0,9,1,0,2,1,1,9,High,7,Medium,1,1,0,0,0,1,0,0,0
4625,Male,43,Caucasian,0,1,0,0,2,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
4626,Male,22,African-American,0,6,0,0,2,0,0,6,Medium,7,Medium,0,1,0,0,1,0,0,0,0
4627,Male,31,African-American,0,10,0,0,4,1,1,10,High,8,High,1,1,0,0,1,0,0,0,0
4628,Female,23,Caucasian,0,9,0,0,4,1,0,9,High,5,Medium,1,0,1,0,0,1,0,0,0
4629,Female,27,Caucasian,0,2,0,0,0,1,0,2,Low,2,Low,1,0,1,0,0,1,0,0,0
4630,Male,31,African-American,0,9,0,0,8,1,0,9,High,5,Medium,1,1,0,0,1,0,0,0,0
4631,Male,61,African-American,0,8,0,0,29,1,0,8,High,5,Medium,1,1,0,0,1,0,0,0,0
4632,Male,25,Caucasian,0,7,0,1,3,0,0,7,Medium,5,Medium,0,1,0,0,0,1,0,0,0
4633,Female,52,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,0,1,0,0,1,0,0,0
4634,Male,35,Hispanic,0,7,0,0,0,0,0,7,Medium,4,Low,0,1,0,0,0,0,1,0,0
4635,Female,24,Caucasian,0,5,0,0,0,0,0,5,Medium,2,Low,0,0,1,0,0,1,0,0,0
4636,Male,50,African-American,1,10,0,0,13,1,0,10,High,5,Medium,1,1,0,0,1,0,0,0,0
4637,Male,57,Other,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,1,0,0,0,0,0
4638,Male,38,Caucasian,0,1,0,0,2,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
4639,Male,22,African-American,0,3,0,0,1,0,0,3,Low,5,Medium,0,1,0,0,1,0,0,0,0
4640,Male,26,Hispanic,0,5,0,0,1,0,0,5,Medium,3,Low,0,1,0,0,0,0,1,0,0
4641,Male,25,African-American,2,10,3,0,8,0,0,10,High,9,High,0,1,0,0,1,0,0,0,0
4642,Male,20,African-American,0,7,0,0,3,1,0,7,Medium,10,High,1,1,0,0,1,0,0,0,0
4643,Male,34,African-American,0,2,0,0,2,0,0,2,Low,1,Low,0,1,0,0,1,0,0,0,0
4644,Male,25,African-American,0,9,0,0,11,1,0,9,High,7,Medium,1,1,0,0,1,0,0,0,0
4645,Female,24,Caucasian,0,5,0,0,0,0,0,5,Medium,4,Low,0,0,1,0,0,1,0,0,0
4646,Male,24,Other,0,5,0,0,4,1,0,5,Medium,7,Medium,0,1,0,1,0,0,0,0,0
4647,Male,49,Caucasian,0,6,0,0,4,1,1,6,Medium,4,Low,1,1,0,0,0,1,0,0,0
4648,Male,27,African-American,0,10,0,0,15,1,0,10,High,5,Medium,1,1,0,0,1,0,0,0,0
4649,Male,28,African-American,0,5,0,0,10,1,0,5,Medium,3,Low,1,1,0,0,1,0,0,0,0
4650,Male,33,African-American,0,5,0,0,15,1,0,5,Medium,2,Low,1,1,0,0,1,0,0,0,0
4651,Male,55,Caucasian,0,5,0,0,0,0,0,5,Medium,1,Low,0,1,0,0,0,1,0,0,0
4652,Male,25,Caucasian,0,4,0,1,1,0,0,4,Low,6,Medium,0,1,0,0,0,1,0,0,0
4653,Male,47,Caucasian,0,3,0,0,3,1,0,3,Low,2,Low,1,1,0,0,0,1,0,0,0
4654,Male,55,African-American,0,7,0,0,10,1,1,7,Medium,4,Low,1,1,0,0,1,0,0,0,0
4655,Male,22,African-American,0,3,0,0,0,1,0,3,Low,5,Medium,1,1,0,0,1,0,0,0,0
4656,Male,32,African-American,0,8,0,0,9,1,0,8,High,8,High,0,1,0,0,1,0,0,0,0
4657,Male,55,Caucasian,0,1,0,0,0,1,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
4658,Male,23,African-American,0,5,0,0,3,0,0,5,Medium,6,Medium,0,1,0,0,1,0,0,0,0
4659,Male,54,Caucasian,0,4,0,0,2,1,1,4,Low,2,Low,1,1,0,0,0,1,0,0,0
4660,Male,40,Asian,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,0,0,0,0,1
4661,Male,27,African-American,0,2,0,0,0,1,1,2,Low,3,Low,1,1,0,0,1,0,0,0,0
4662,Male,36,Caucasian,0,1,0,0,4,1,1,1,Low,1,Low,1,1,0,0,0,1,0,0,0
4663,Female,29,African-American,0,7,0,0,5,1,0,7,Medium,3,Low,0,0,1,0,1,0,0,0,0
4664,Female,45,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,0,1,0,0,1,0,0,0
4665,Male,25,Other,0,6,0,0,2,0,0,6,Medium,6,Medium,0,1,0,1,0,0,0,0,0
4666,Male,40,Caucasian,0,3,0,0,4,1,1,3,Low,5,Medium,1,1,0,0,0,1,0,0,0
4667,Male,38,African-American,0,4,0,0,7,1,1,4,Low,4,Low,1,1,0,0,1,0,0,0,0
4668,Male,57,Caucasian,0,4,0,0,3,0,0,4,Low,2,Low,0,1,0,0,0,1,0,0,0
4669,Male,26,African-American,0,10,0,0,3,1,1,10,High,8,High,1,1,0,0,1,0,0,0,0
4670,Female,37,African-American,0,1,0,0,0,0,0,1,Low,1,Low,0,0,1,0,1,0,0,0,0
4671,Female,42,African-American,0,6,0,0,0,1,0,6,Medium,2,Low,1,0,1,0,1,0,0,0,0
4672,Male,41,Caucasian,0,1,0,0,1,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
4673,Female,33,Other,0,2,0,0,0,0,0,2,Low,1,Low,0,0,1,1,0,0,0,0,0
4674,Male,57,African-American,0,1,0,0,1,0,0,1,Low,1,Low,0,1,0,0,1,0,0,0,0
4675,Male,34,African-American,0,9,0,0,3,0,0,9,High,7,Medium,0,1,0,0,1,0,0,0,0
4676,Male,29,African-American,0,4,0,0,1,1,1,4,Low,5,Medium,1,1,0,0,1,0,0,0,0
4677,Male,45,Hispanic,0,7,0,0,8,0,0,7,Medium,5,Medium,0,1,0,0,0,0,1,0,0
4678,Male,22,Caucasian,0,4,0,0,1,1,0,4,Low,5,Medium,0,1,0,0,0,1,0,0,0
4679,Female,22,African-American,0,8,0,0,0,1,0,8,High,9,High,1,0,1,0,1,0,0,0,0
4680,Male,42,African-American,0,9,1,0,5,1,0,9,High,5,Medium,1,1,0,0,1,0,0,0,0
4681,Male,21,African-American,0,4,0,0,0,0,0,4,Low,6,Medium,0,1,0,0,1,0,0,0,0
4682,Male,56,Caucasian,0,1,0,0,1,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
4683,Male,48,African-American,0,3,0,0,4,0,0,3,Low,3,Low,0,1,0,0,1,0,0,0,0
4684,Male,27,Hispanic,0,2,0,0,1,0,0,2,Low,2,Low,0,1,0,0,0,0,1,0,0
4685,Male,27,Caucasian,0,6,0,0,2,1,0,6,Medium,3,Low,1,1,0,0,0,1,0,0,0
4686,Male,34,Hispanic,0,2,0,0,1,0,0,2,Low,2,Low,0,1,0,0,0,0,1,0,0
4687,Male,23,African-American,0,6,0,1,5,1,0,6,Medium,5,Medium,1,1,0,0,1,0,0,0,0
4688,Male,47,African-American,0,5,0,0,3,1,0,5,Medium,9,High,1,1,0,0,1,0,0,0,0
4689,Male,33,African-American,0,3,1,0,6,1,1,3,Low,3,Low,1,1,0,0,1,0,0,0,0
4690,Male,58,Caucasian,0,1,0,0,1,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
4691,Female,33,African-American,0,5,0,0,1,0,0,5,Medium,2,Low,0,0,1,0,1,0,0,0,0
4692,Female,40,African-American,0,5,0,0,2,0,0,5,Medium,1,Low,0,0,1,0,1,0,0,0,0
4693,Male,22,Caucasian,0,5,0,0,0,1,1,5,Medium,6,Medium,0,1,0,0,0,1,0,0,0
4694,Male,39,Caucasian,0,3,0,0,2,0,0,3,Low,1,Low,0,1,0,0,0,1,0,0,0
4695,Male,30,Other,0,8,0,0,2,0,0,8,High,4,Low,0,1,0,1,0,0,0,0,0
4696,Female,23,African-American,0,8,0,0,3,1,0,8,High,7,Medium,0,0,1,0,1,0,0,0,0
4697,Male,35,Caucasian,0,1,0,1,1,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
4698,Male,22,Hispanic,0,2,0,0,0,0,0,2,Low,5,Medium,0,1,0,0,0,0,1,0,0
4699,Male,43,African-American,0,6,0,0,7,1,0,6,Medium,7,Medium,1,1,0,0,1,0,0,0,0
4700,Male,37,Hispanic,0,4,0,0,4,0,0,4,Low,3,Low,0,1,0,0,0,0,1,0,0
4701,Male,38,African-American,1,8,0,4,14,0,0,8,High,4,Low,0,1,0,0,1,0,0,0,0
4702,Male,26,African-American,0,8,0,0,2,1,0,8,High,8,High,1,1,0,0,1,0,0,0,0
4703,Male,60,Hispanic,0,4,0,0,0,0,0,4,Low,1,Low,0,1,0,0,0,0,1,0,0
4704,Female,39,Caucasian,0,4,0,0,1,0,0,4,Low,4,Low,0,0,1,0,0,1,0,0,0
4705,Male,36,African-American,0,8,0,1,16,1,0,8,High,3,Low,1,1,0,0,1,0,0,0,0
4706,Male,25,African-American,0,4,0,0,1,0,0,4,Low,3,Low,0,1,0,0,1,0,0,0,0
4707,Male,21,Caucasian,0,4,0,0,0,1,0,4,Low,7,Medium,1,1,0,0,0,1,0,0,0
4708,Female,28,Hispanic,0,3,0,0,1,1,0,3,Low,3,Low,1,0,1,0,0,0,1,0,0
4709,Female,70,Other,0,1,0,0,0,0,0,1,Low,1,Low,0,0,1,1,0,0,0,0,0
4710,Male,25,African-American,0,9,0,0,3,1,0,9,High,5,Medium,1,1,0,0,1,0,0,0,0
4711,Male,53,African-American,0,2,0,0,6,1,0,2,Low,2,Low,0,1,0,0,1,0,0,0,0
4712,Male,37,Caucasian,0,6,0,0,0,0,0,6,Medium,3,Low,0,1,0,0,0,1,0,0,0
4713,Male,21,African-American,0,6,0,0,1,1,0,6,Medium,6,Medium,1,1,0,0,1,0,0,0,0
4714,Male,28,African-American,0,6,0,0,1,0,0,6,Medium,4,Low,0,1,0,0,1,0,0,0,0
4715,Male,21,African-American,0,6,0,0,1,0,0,6,Medium,7,Medium,0,1,0,0,1,0,0,0,0
4716,Male,32,African-American,0,10,0,0,2,0,0,10,High,10,High,0,1,0,0,1,0,0,0,0
4717,Male,56,African-American,0,1,0,0,0,0,0,1,Low,2,Low,0,1,0,0,1,0,0,0,0
4718,Male,30,Caucasian,0,3,0,0,3,0,0,3,Low,2,Low,0,1,0,0,0,1,0,0,0
4719,Male,27,Caucasian,0,8,0,0,0,1,0,8,High,5,Medium,1,1,0,0,0,1,0,0,0
4720,Male,37,Hispanic,0,2,0,0,6,1,0,2,Low,2,Low,1,1,0,0,0,0,1,0,0
4721,Male,27,African-American,0,8,0,0,1,0,0,8,High,9,High,0,1,0,0,1,0,0,0,0
4722,Male,41,African-American,0,7,0,1,7,1,1,7,Medium,3,Low,1,1,0,0,1,0,0,0,0
4723,Female,30,African-American,0,3,0,0,7,1,0,3,Low,2,Low,1,0,1,0,1,0,0,0,0
4724,Male,32,African-American,0,8,1,3,7,1,1,8,High,6,Medium,1,1,0,0,1,0,0,0,0
4725,Male,26,Caucasian,0,5,0,0,7,0,0,5,Medium,3,Low,0,1,0,0,0,1,0,0,0
4726,Male,31,African-American,0,4,0,0,0,0,0,4,Low,2,Low,0,1,0,0,1,0,0,0,0
4727,Male,32,African-American,0,4,0,0,3,0,0,4,Low,5,Medium,0,1,0,0,1,0,0,0,0
4728,Female,34,Caucasian,0,5,0,0,5,1,0,5,Medium,1,Low,1,0,1,0,0,1,0,0,0
4729,Male,46,African-American,0,1,0,0,3,0,0,1,Low,1,Low,0,1,0,0,1,0,0,0,0
4730,Male,24,African-American,0,3,0,0,1,1,1,3,Low,3,Low,1,1,0,0,1,0,0,0,0
4731,Male,32,African-American,0,6,0,1,7,1,0,6,Medium,7,Medium,1,1,0,0,1,0,0,0,0
4732,Male,43,Caucasian,0,4,0,0,6,1,0,4,Low,1,Low,1,1,0,0,0,1,0,0,0
4733,Male,50,Caucasian,0,2,0,0,3,0,0,2,Low,1,Low,0,1,0,0,0,1,0,0,0
4734,Male,30,Caucasian,3,4,0,0,4,1,0,4,Low,4,Low,1,1,0,0,0,1,0,0,0
4735,Male,37,African-American,0,7,0,0,3,0,0,7,Medium,3,Low,0,1,0,0,1,0,0,0,0
4736,Male,31,African-American,1,9,1,1,12,1,0,9,High,7,Medium,1,1,0,0,1,0,0,0,0
4737,Male,37,Hispanic,0,5,0,0,1,0,0,5,Medium,1,Low,0,1,0,0,0,0,1,0,0
4738,Male,21,Caucasian,0,6,0,0,1,0,0,6,Medium,9,High,0,1,0,0,0,1,0,0,0
4739,Male,75,Hispanic,0,1,0,0,1,0,0,1,Low,1,Low,0,1,0,0,0,0,1,0,0
4740,Male,40,Caucasian,0,4,0,0,3,0,0,4,Low,3,Low,0,1,0,0,0,1,0,0,0
4741,Female,53,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,0,1,0,0,1,0,0,0
4742,Male,31,Other,0,2,0,0,6,1,0,2,Low,2,Low,1,1,0,1,0,0,0,0,0
4743,Male,33,African-American,0,3,0,0,4,0,0,3,Low,1,Low,0,1,0,0,1,0,0,0,0
4744,Male,23,African-American,1,6,0,0,2,1,0,6,Medium,5,Medium,1,1,0,0,1,0,0,0,0
4745,Female,22,African-American,0,4,0,0,0,0,0,4,Low,5,Medium,0,0,1,0,1,0,0,0,0
4746,Male,27,African-American,0,3,0,0,2,1,0,3,Low,3,Low,1,1,0,0,1,0,0,0,0
4747,Male,25,African-American,0,8,0,0,5,1,1,8,High,6,Medium,1,1,0,0,1,0,0,0,0
4748,Male,24,Caucasian,0,2,0,0,2,0,0,2,Low,4,Low,0,1,0,0,0,1,0,0,0
4749,Female,24,African-American,0,5,0,0,2,1,0,5,Medium,4,Low,1,0,1,0,1,0,0,0,0
4750,Female,26,African-American,0,7,0,0,1,0,0,7,Medium,6,Medium,0,0,1,0,1,0,0,0,0
4751,Male,56,African-American,0,4,0,0,9,0,0,4,Low,2,Low,0,1,0,0,1,0,0,0,0
4752,Female,26,African-American,0,10,0,0,3,1,0,10,High,8,High,1,0,1,0,1,0,0,0,0
4753,Male,26,African-American,0,8,0,1,7,1,0,8,High,7,Medium,1,1,0,0,1,0,0,0,0
4754,Male,20,Caucasian,0,4,0,0,0,1,0,4,Low,7,Medium,1,1,0,0,0,1,0,0,0
4755,Male,27,African-American,0,6,0,0,4,1,0,6,Medium,5,Medium,1,1,0,0,1,0,0,0,0
4756,Male,24,Caucasian,0,3,0,0,1,1,1,3,Low,4,Low,1,1,0,0,0,1,0,0,0
4757,Male,26,African-American,0,7,0,0,8,1,0,7,Medium,5,Medium,1,1,0,0,1,0,0,0,0
4758,Male,26,Caucasian,0,5,0,0,5,0,0,5,Medium,6,Medium,0,1,0,0,0,1,0,0,0
4759,Male,54,Hispanic,0,1,0,0,0,1,0,1,Low,1,Low,1,1,0,0,0,0,1,0,0
4760,Male,65,Caucasian,0,6,0,0,3,0,0,6,Medium,1,Low,0,1,0,0,0,1,0,0,0
4761,Female,33,Caucasian,0,6,0,0,5,1,0,6,Medium,4,Low,1,0,1,0,0,1,0,0,0
4762,Male,64,African-American,0,6,0,0,13,0,0,6,Medium,2,Low,0,1,0,0,1,0,0,0,0
4763,Male,24,Caucasian,0,2,0,0,0,0,0,2,Low,3,Low,0,1,0,0,0,1,0,0,0
4764,Male,35,African-American,0,6,0,0,29,0,0,6,Medium,8,High,0,1,0,0,1,0,0,0,0
